"demScen,CLT_cap_mult,Region,Year,Harvest_Mm3_per_year"
"D50",",",1.500000,",","Abitibi",",","2025",",",12.20358759
"D50",",",1.500000,",","Abitibi",",","2026",",",12.51732988
"D50",",",1.500000,",","Abitibi",",","2027",",",12.17878520
"D50",",",1.500000,",","Abitibi",",","2028",",",12.36810356
"D50",",",1.500000,",","Abitibi",",","2029",",",11.45255909
"D50",",",1.500000,",","Abitibi",",","2030",",",12.44270208
"D50",",",1.500000,",","Algoma",",","2020",",",10.26650305
"D50",",",1.500000,",","Algoma",",","2021",",",11.89473797
"D50",",",1.500000,",","Algoma",",","2022",",",10.16649477
"D50",",",1.500000,",","Algoma",",","2023",",",10.45470497
"D50",",",1.500000,",","Algoma",",","2024",",",9.85044407
"D50",",",1.500000,",","Algoma",",","2025",",",10.55437488
"D50",",",1.500000,",","Algoma",",","2026",",",9.85547482
"D50",",",1.500000,",","Algoma",",","2027",",",10.13332401
"D50",",",1.500000,",","Algoma",",","2028",",",11.06723883
"D50",",",1.500000,",","Algoma",",","2029",",",11.17452289
"D50",",",1.500000,",","Algoma",",","2030",",",10.21409893
"D50",",",1.500000,",","Kenora",",","2020",",",5.25252633
"D50",",",1.500000,",","Kenora",",","2021",",",5.52025475
"D50",",",1.500000,",","Kenora",",","2022",",",5.99944812
"D50",",",1.500000,",","Kenora",",","2023",",",5.57521490
"D50",",",1.500000,",","Kenora",",","2024",",",5.52306332
"D50",",",1.500000,",","Kenora",",","2025",",",5.70926640
"D50",",",1.500000,",","Kenora",",","2026",",",5.26215608
"D50",",",1.500000,",","Kenora",",","2027",",",5.70157297
"D50",",",1.500000,",","Kenora",",","2028",",",5.62028249
"D50",",",1.500000,",","Kenora",",","2029",",",5.81119561
"D50",",",1.500000,",","Kenora",",","2030",",",5.64611699
"D50",",",1.500000,",","Nipissing",",","2020",",",15.74783515
"D50",",",1.500000,",","Nipissing",",","2021",",",14.61714111
"D50",",",1.500000,",","Nipissing",",","2022",",",13.69890677
"D50",",",1.500000,",","Nipissing",",","2023",",",15.69587246
"D50",",",1.500000,",","Nipissing",",","2024",",",14.10966381
"D50",",",1.500000,",","Nipissing",",","2025",",",16.39506289
"D50",",",1.500000,",","Nipissing",",","2026",",",14.17007488
"D50",",",1.500000,",","Nipissing",",","2027",",",14.19262805
"D50",",",1.500000,",","Nipissing",",","2028",",",14.54250772
"D50",",",1.500000,",","Nipissing",",","2029",",",14.82004717
"D50",",",1.500000,",","Nipissing",",","2030",",",15.03173203
"D50",",",1.500000,",","Algonquin",",","2020",",",9.32930979
"D50",",",1.500000,",","Algonquin",",","2021",",",9.23558701
"D50",",",1.500000,",","Algonquin",",","2022",",",8.87814837
"D50",",",1.500000,",","Algonquin",",","2023",",",9.10235135
"D50",",",1.500000,",","Algonquin",",","2024",",",9.00482457
"D50",",",1.500000,",","Algonquin",",","2025",",",9.06321179
"D50",",",1.500000,",","Algonquin",",","2026",",",9.05132420
"D50",",",1.500000,",","Algonquin",",","2027",",",9.34688063
"D50",",",1.500000,",","Algonquin",",","2028",",",9.66063557
"D50",",",1.500000,",","Algonquin",",","2029",",",9.33998997
"D50",",",1.500000,",","Algonquin",",","2030",",",8.33719737
"D100",",",2.000000,",","TroutLake",",","2020",",",7.68091756
"D100",",",2.000000,",","TroutLake",",","2021",",",7.96047955
"D100",",",2.000000,",","TroutLake",",","2022",",",7.86176572
"D100",",",2.000000,",","TroutLake",",","2023",",",7.57992015
"D100",",",2.000000,",","TroutLake",",","2024",",",7.63765225
"D100",",",2.000000,",","TroutLake",",","2025",",",8.11696744
"D100",",",2.000000,",","TroutLake",",","2026",",",7.48086814
"D100",",",2.000000,",","TroutLake",",","2027",",",8.14062078
"D100",",",2.000000,",","TroutLake",",","2028",",",7.25381564
"D100",",",2.000000,",","TroutLake",",","2029",",",7.79732575
"D100",",",2.000000,",","TroutLake",",","2030",",",7.68460638
"D100",",",2.000000,",","Abitibi",",","2020",",",12.75027152
"D100",",",2.000000,",","Abitibi",",","2021",",",13.25046438
"D100",",",2.000000,",","Abitibi",",","2022",",",12.30460526
"D100",",",2.000000,",","Abitibi",",","2023",",",12.20529191
"D100",",",2.000000,",","Abitibi",",","2024",",",11.63211589
"D100",",",2.000000,",","Abitibi",",","2025",",",12.43329095
"D100",",",2.000000,",","Abitibi",",","2026",",",12.71474826
"D100",",",2.000000,",","Abitibi",",","2027",",",12.39755836
"D100",",",2.000000,",","Abitibi",",","2028",",",12.58486763
"D100",",",2.000000,",","Abitibi",",","2029",",",11.66950306
"D100",",",2.000000,",","Abitibi",",","2030",",",12.65176663
"D100",",",2.000000,",","Algoma",",","2020",",",10.46491548
